Date,Country,City,Specie,Value
1/21/2017,IN,Kolkata,pm25,285.0
1/21/2017,IN,Kolkata,no2,47.3
1/21/2017,IN,Kolkata,co,22.9
1/21/2017,IN,Kolkata,pm10,171.3
1/21/2017,IN,Kolkata,o3,6.8
1/22/2017,IN,Kolkata,so2,2.2
1/22/2017,IN,Kolkata,pm25,238.0
1/22/2017,IN,Kolkata,no2,40.2
1/22/2017,IN,Kolkata,co,13.2
1/22/2017,IN,Kolkata,pm10,122.3
1/22/2017,IN,Kolkata,o3,7.6
1/23/2017,IN,Kolkata,so2,3.0
1/23/2017,IN,Kolkata,pm25,251.7
1/23/2017,IN,Kolkata,no2,44.1
1/23/2017,IN,Kolkata,co,16.8
1/23/2017,IN,Kolkata,pm10,168.3
1/23/2017,IN,Kolkata,o3,7.4
1/24/2017,IN,Kolkata,so2,3.3
1/24/2017,IN,Kolkata,pm25,276.3
1/24/2017,IN,Kolkata,no2,41.8
1/24/2017,IN,Kolkata,co,18.0
1/24/2017,IN,Kolkata,pm10,213.3
1/24/2017,IN,Kolkata,o3,7.4
1/25/2017,IN,Kolkata,so2,3.6
1/25/2017,IN,Kolkata,pm25,247.7
1/25/2017,IN,Kolkata,no2,42.6
1/25/2017,IN,Kolkata,co,17.0
1/25/2017,IN,Kolkata,pm10,107.3
1/25/2017,IN,Kolkata,o3,8.1
1/26/2017,IN,Kolkata,so2,3.0
1/26/2017,IN,Kolkata,pm25,230.7
1/26/2017,IN,Kolkata,no2,34.9
1/26/2017,IN,Kolkata,co,15.1
1/26/2017,IN,Kolkata,pm10,119.0
1/26/2017,IN,Kolkata,o3,6.7
1/27/2017,IN,Kolkata,so2,3.0
1/27/2017,IN,Kolkata,pm25,256.3
1/27/2017,IN,Kolkata,no2,47.5
1/27/2017,IN,Kolkata,co,25.5
1/27/2017,IN,Kolkata,pm10,184.0
1/27/2017,IN,Kolkata,o3,5.4
1/28/2017,IN,Kolkata,so2,2.4
1/28/2017,IN,Kolkata,pm25,219.3
1/28/2017,IN,Kolkata,no2,42.0
1/28/2017,IN,Kolkata,co,20.3
1/28/2017,IN,Kolkata,pm10,166.0
1/28/2017,IN,Kolkata,o3,4.6
1/29/2017,IN,Kolkata,so2,2.8
1/29/2017,IN,Kolkata,pm25,162.7
1/29/2017,IN,Kolkata,no2,32.2
1/29/2017,IN,Kolkata,co,8.9
1/29/2017,IN,Kolkata,pm10,80.0
1/29/2017,IN,Kolkata,o3,7.0
1/30/2017,IN,Kolkata,so2,3.2
1/30/2017,IN,Kolkata,pm25,218.0
1/30/2017,IN,Kolkata,no2,43.0
1/30/2017,IN,Kolkata,co,12.4
1/30/2017,IN,Kolkata,pm10,110.3
1/30/2017,IN,Kolkata,o3,7.8
1/31/2017,IN,Kolkata,so2,22.8
1/31/2017,IN,Kolkata,pm25,216.3
1/31/2017,IN,Kolkata,no2,41.0
1/31/2017,IN,Kolkata,co,17.9
1/31/2017,IN,Kolkata,pm10,151.7
1/31/2017,IN,Kolkata,o3,8.7
2/1/2017,IN,Kolkata,so2,54.4
2/1/2017,IN,Kolkata,pm25,233.3
