Date,Country,City,Specie,Value
3/5/2016,IN,Mumbai,so2,10.3
3/6/2016,IN,Mumbai,pm25,92.3
3/6/2016,IN,Mumbai,no2,2.5
3/6/2016,IN,Mumbai,co,16
3/6/2016,IN,Mumbai,pm10,60.3
3/6/2016,IN,Mumbai,o3,12.6
3/6/2016,IN,Mumbai,so2,16.7
3/7/2016,IN,Mumbai,pm25,111
3/7/2016,IN,Mumbai,no2,3.9
3/7/2016,IN,Mumbai,co,13.1
3/7/2016,IN,Mumbai,pm10,62.7
3/7/2016,IN,Mumbai,o3,12.9
3/7/2016,IN,Mumbai,so2,10.7
3/8/2016,IN,Mumbai,pm25,111.7
3/8/2016,IN,Mumbai,no2,5.1
3/8/2016,IN,Mumbai,co,13
3/8/2016,IN,Mumbai,pm10,80.7
3/8/2016,IN,Mumbai,o3,19.5
3/8/2016,IN,Mumbai,so2,11.6
3/9/2016,IN,Mumbai,pm25,103.3
3/9/2016,IN,Mumbai,no2,4.6
3/9/2016,IN,Mumbai,co,12
3/9/2016,IN,Mumbai,pm10,67.7
3/9/2016,IN,Mumbai,o3,16.6
3/9/2016,IN,Mumbai,so2,10.7
3/10/2016,IN,Mumbai,pm25,115.3
3/10/2016,IN,Mumbai,no2,5
3/10/2016,IN,Mumbai,co,19.6
3/10/2016,IN,Mumbai,pm10,87.7
3/10/2016,IN,Mumbai,o3,18
3/10/2016,IN,Mumbai,so2,11.7
3/11/2016,IN,Mumbai,pm25,128.7
3/11/2016,IN,Mumbai,no2,4.8
3/11/2016,IN,Mumbai,co,37.1
3/11/2016,IN,Mumbai,pm10,77.3
3/11/2016,IN,Mumbai,o3,18.5
3/11/2016,IN,Mumbai,so2,12.4
3/12/2016,IN,Mumbai,pm25,99.7
3/12/2016,IN,Mumbai,no2,3.5
3/12/2016,IN,Mumbai,co,13.9
3/12/2016,IN,Mumbai,pm10,63.7
3/12/2016,IN,Mumbai,o3,8.9
3/12/2016,IN,Mumbai,so2,16.2
3/13/2016,IN,Mumbai,pm25,78.7
3/13/2016,IN,Mumbai,no2,3
3/13/2016,IN,Mumbai,co,14
3/13/2016,IN,Mumbai,pm10,64
3/13/2016,IN,Mumbai,o3,7.9
3/13/2016,IN,Mumbai,so2,16.2
3/14/2016,IN,Mumbai,pm25,90
3/14/2016,IN,Mumbai,no2,3
3/14/2016,IN,Mumbai,co,11.7
3/14/2016,IN,Mumbai,pm10,54.7
3/14/2016,IN,Mumbai,o3,6
3/14/2016,IN,Mumbai,so2,9.6
3/15/2016,IN,Mumbai,pm25,96.3
3/15/2016,IN,Mumbai,no2,2.8
3/15/2016,IN,Mumbai,co,12.3
3/15/2016,IN,Mumbai,pm10,69.7
3/15/2016,IN,Mumbai,o3,11
3/15/2016,IN,Mumbai,so2,9.3
3/16/2016,IN,Mumbai,pm25,112
3/16/2016,IN,Mumbai,no2,3
3/16/2016,IN,Mumbai,co,10.5
3/16/2016,IN,Mumbai,pm10,64
3/16/2016,IN,Mumbai,o3,9.2
3/16/2016,IN,Mumbai,so2,9.7
3/17/2016,IN,Mumbai,pm25,93
3/17/2016,IN,Mumbai,no2,2.1
3/17/2016,IN,Mumbai,co,24
3/17/2016,IN,Mumbai,pm10,129.7
3/17/2016,IN,Mumbai,o3,8.6
3/17/2016,IN,Mumbai,so2,8.8
3/18/2016,IN,Mumbai,pm25,118
3/18/2016,IN,Mumbai,no2,2.4
3/18/2016,IN,Mumbai,co,15.3
3/18/2016,IN,Mumbai,pm10,77.3
3/18/2016,IN,Mumbai,o3,6.7
3/18/2016,IN,Mumbai,so2,5.9
3/19/2016,IN,Mumbai,pm25,91
3/19/2016,IN,Mumbai,no2,2.2
3/19/2016,IN,Mumbai,co,16.3
3/19/2016,IN,Mumbai,pm10,66.3
3/19/2016,IN,Mumbai,o3,6.7
3/19/2016,IN,Mumbai,so2,9.9
3/20/2016,IN,Mumbai,pm25,95.3
3/20/2016,IN,Mumbai,no2,2.3
3/20/2016,IN,Mumbai,co,14.4
